-------------
chr70
            85.0dB            22W       1x40mm
 71.0Hz 102Hz  155Hz  109.1dB    4l +   4l  + 1x40mm    801mm
 76.8Hz 111Hz  161Hz  110.5dB    3l +   4l  - 1x40mm    680mm
 83.0Hz 118Hz  167Hz  111.8dB    3l +   4l  - 1x40mm    606mm
 25.3Hz  61Hz  109Hz   91.2dB   14l +   3l  + 1x40mm   3035mm
 27.8Hz  65Hz  112Hz   92.8dB   12l +   3l  + 1x40mm   2705mm
 30.4Hz  69Hz  115Hz   94.4dB   10l +   3l  + 1x40mm   2411mm
 33.3Hz  73Hz  117Hz   96.0dB    8l +   3l  + 1x40mm   2149mm
 36.4Hz  77Hz  121Hz   97.5dB    7l +   3l  + 1x40mm   1915mm
 39.7Hz  82Hz  124Hz   99.0dB    6l +   3l  + 1x40mm   1707mm
 43.3Hz  87Hz  127Hz  100.5dB    5l +   3l  + 1x40mm   1521mm
 47.2Hz  92Hz  131Hz  102.0dB    5l +   3l  + 1x40mm   1356mm
 51.3Hz  97Hz  135Hz  103.5dB    4l +   3l  + 1x40mm   1208mm
 55.8Hz 103Hz  140Hz  104.9dB    3l +   3l  + 1x40mm   1077mm
 60.5Hz 109Hz  145Hz  106.3dB    3l +   3l  + 1x40mm    960mm
 65.6Hz  99Hz  150Hz  107.7dB    4l +   3l  + 1x40mm   1164mm
 71.0Hz 102Hz  155Hz  109.1dB    4l +   3l  + 1x40mm   1090mm
 76.8Hz 111Hz  161Hz  110.5dB    3l +   3l  + 1x40mm    925mm
 71.4Hz 118Hz  167Hz  109.2dB    3l +   3l  + 1x40mm    824mm
 77.9Hz 125Hz  174Hz  110.7dB    2l +   3l  - 1x40mm    735mm
 30.4Hz  74Hz  179Hz   94.3dB    8l +   2l  + 1x40mm   3035mm
 33.5Hz  78Hz  182Hz   96.0dB    7l +   2l  + 1x40mm   2705mm
 36.9Hz  83Hz  185Hz   97.7dB    6l +   2l  + 1x40mm   2411mm
 40.6Hz  88Hz  189Hz   99.4dB    5l +   2l  + 1x40mm   2149mm
 44.6Hz  93Hz  193Hz  101.0dB    4l +   2l  + 1x40mm   1915mm
 48.9Hz  98Hz  197Hz  102.6dB    4l +   2l  + 1x40mm   1707mm
 53.6Hz 104Hz  202Hz  104.2dB    3l +   2l  + 1x40mm   1521mm
 58.7Hz 110Hz  207Hz  105.8dB    3l +   2l  + 1x40mm   1356mm
 64.1Hz 117Hz  213Hz  107.3dB    3l +   2l  + 1x40mm   1208mm
 70.0Hz 124Hz  218Hz  108.9dB    2l +   2l  + 1x40mm   1077mm
 76.4Hz 131Hz  225Hz  110.4dB    2l +   2l  + 1x40mm    960mm
 83.2Hz 139Hz  232Hz  111.9dB    2l +   2l  + 1x40mm    855mm
-------------
alpair12p
            91.7dB            30W       1x70mm
   fu     fb      fo      SplMech  Vb1     Vb2       d         l        C
 31.3Hz  65Hz  135Hz   95.2dB   31l +   7l  * 1x40mm   1238mm
 34.3Hz  69Hz  138Hz   96.8dB   26l +   7l  * 1x40mm   1103mm
 37.6Hz  73Hz  142Hz   98.4dB   22l +   7l  * 1x40mm    983mm
 41.2Hz  77Hz  145Hz  100.0dB   18l +   7l  * 1x40mm    876mm
 45.0Hz  82Hz  149Hz  101.5dB   16l +   7l  * 1x40mm    781mm
 49.1Hz  87Hz  153Hz  103.1dB   13l +   7l  * 1x40mm    696mm
 53.6Hz  92Hz  158Hz  104.6dB   11l +   7l  * 1x40mm    620mm
 58.4Hz  97Hz  162Hz  106.0dB   10l +   7l  * 1x40mm    553mm
 63.5Hz 103Hz  167Hz  107.5dB    9l +   7l  - 1x50mm    770mm
 68.9Hz 109Hz  173Hz  108.9dB    8l +   7l  - 1x50mm    686mm
 74.8Hz 116Hz  179Hz  110.4dB    7l +   7l  - 1x50mm    612mm
 81.1Hz 123Hz  185Hz  111.8dB    6l +   7l  - 1x50mm    545mm
 31.3Hz  76Hz  135Hz   95.2dB   19l +   5l  * 1x40mm   1238mm
 34.3Hz  80Hz  138Hz   96.8dB   16l +   5l  * 1x40mm   1103mm
 37.6Hz  85Hz  142Hz   98.4dB   14l +   5l  * 1x40mm    983mm
 41.2Hz  90Hz  145Hz  100.0dB   12l +   5l  * 1x40mm    876mm
 45.0Hz  96Hz  149Hz  101.5dB   10l +   5l  * 1x40mm    781mm
 49.1Hz 101Hz  153Hz  103.1dB    9l +   5l  * 1x40mm    696mm
 53.6Hz 107Hz  158Hz  104.6dB    8l +   5l  * 1x40mm    620mm
 58.4Hz 114Hz  162Hz  106.0dB    7l +   5l  * 1x40mm    553mm
 63.5Hz 120Hz  167Hz  107.5dB    6l +   5l  - 1x50mm    770mm
 68.9Hz 127Hz  173Hz  108.9dB    5l +   5l  - 1x50mm    686mm
 74.8Hz 135Hz  179Hz  110.4dB    5l +   5l  - 1x50mm    612mm
 81.1Hz 123Hz  185Hz  111.8dB    6l +   5l  - 1x50mm    742mm
 37.5Hz  91Hz  221Hz   98.4dB   12l +   4l  * 1x40mm   1238mm
