-------------
CA12RCY(H1152-08)
            86.0dB            60W       1x40mm
   fu     fb      fo      SplMech  Vb1     Vb2       d         l        C
            91.0dB            80W      1x100mm
   fu     fb      fo      SplMech  Vb1     Vb2       d         l        C
 18.8Hz  39Hz   81Hz   91.3dB  113l +  27l  * 1x50mm   1443mm
 20.7Hz  42Hz   83Hz   92.9dB   93l +  27l  * 1x50mm   1286mm
 22.7Hz  44Hz   85Hz   94.5dB   78l +  27l  * 1x50mm   1147mm
 24.8Hz  47Hz   87Hz   96.1dB   66l +  27l  * 1x50mm   1022mm
 27.1Hz  49Hz   90Hz   97.6dB   57l +  27l  * 1x50mm    911mm
 29.6Hz  52Hz   92Hz   99.2dB   49l +  27l  * 1x50mm    812mm
 32.3Hz  55Hz   95Hz  100.7dB   42l +  27l  * 1x50mm    724mm
 35.1Hz  59Hz   98Hz  102.1dB   36l +  27l  * 1x50mm    645mm
 38.2Hz  62Hz  101Hz  103.6dB   32l +  27l  * 1x50mm    575mm
 41.5Hz  66Hz  104Hz  105.0dB   28l +  27l  * 1x50mm    512mm
 45.1Hz  70Hz  108Hz  106.5dB   24l +  27l  * 1x50mm    457mm
 48.9Hz  74Hz  111Hz  107.9dB   21l +  27l  - 1x70mm    797mm
 52.9Hz  76Hz  116Hz  109.2dB   20l +  27l  - 1x70mm    747mm
 57.2Hz  83Hz  120Hz  110.6dB   16l +  27l  - 1x70mm    633mm
 61.8Hz  88Hz  124Hz  112.0dB   14l +  27l  - 1x70mm    564mm
 66.7Hz  93Hz  129Hz  113.3dB   13l +  27l  - 1x70mm    503mm
 72.0Hz  98Hz  135Hz  114.6dB   11l +  27l  - 1x70mm    448mm
 18.8Hz  46Hz   81Hz   91.3dB   70l +  20l  * 1x50mm   1444mm
 20.7Hz  48Hz   83Hz   92.9dB   60l +  20l  * 1x50mm   1286mm
 22.7Hz  51Hz   85Hz   94.5dB   51l +  20l  * 1x50mm   1146mm
 24.8Hz  54Hz   87Hz   96.1dB   44l +  20l  * 1x50mm   1022mm
 27.1Hz  58Hz   90Hz   97.6dB   38l +  20l  * 1x50mm    911mm
 29.6Hz  61Hz   92Hz   99.2dB   33l +  20l  * 1x50mm    812mm
 32.3Hz  65Hz   95Hz  100.7dB   29l +  20l  * 1x50mm    724mm
 35.1Hz  68Hz   98Hz  102.1dB   25l +  20l  * 1x50mm    645mm
 38.2Hz  72Hz  101Hz  103.6dB   22l +  20l  * 1x50mm    575mm
 41.5Hz  77Hz  104Hz  105.0dB   19l +  20l  * 1x50mm    512mm
 45.1Hz  81Hz  108Hz  106.5dB   17l +  20l  * 1x50mm    457mm
 48.9Hz  74Hz  111Hz  107.9dB   21l +  20l  * 1x50mm    554mm
 52.9Hz  76Hz  116Hz  109.2dB   20l +  20l  * 1x50mm    519mm
 57.2Hz  83Hz  120Hz  110.6dB   16l +  20l  * 1x50mm    440mm
 53.1Hz  88Hz  124Hz  109.3dB   14l +  20l  - 1x70mm    768mm
 58.0Hz  93Hz  129Hz  110.9dB   13l +  20l  - 1x70mm    685mm
 72.0Hz  98Hz  135Hz  114.6dB   11l +  20l  - 1x70mm    610mm
 22.6Hz  55Hz  133Hz   94.5dB   43l +  14l  * 1x50mm   1443mm
 24.9Hz  58Hz  135Hz   96.2dB   37l +  14l  * 1x50mm   1287mm
 27.5Hz  62Hz  138Hz   97.9dB   32l +  14l  * 1x50mm   1147mm
 30.2Hz  65Hz  141Hz   99.5dB   28l +  14l  * 1x50mm   1022mm
 33.2Hz  69Hz  144Hz  101.1dB   25l +  14l  * 1x50mm    911mm
 36.4Hz  73Hz  147Hz  102.8dB   22l +  14l  * 1x50mm    812mm
 39.9Hz  77Hz  150Hz  104.4dB   19l +  14l  * 1x50mm    723mm
 43.7Hz  82Hz  154Hz  105.9dB   17l +  14l  * 1x50mm    645mm
 47.8Hz  87Hz  158Hz  107.5dB   15l +  14l  * 1x50mm    575mm
 52.1Hz  92Hz  163Hz  109.0dB   13l +  14l  * 1x50mm    512mm
 56.9Hz  98Hz  167Hz  110.5dB   12l +  14l  * 1x50mm    457mm
 61.9Hz 103Hz  172Hz  112.0dB   10l +  14l  - 1x70mm    797mm
 67.4Hz 109Hz  178Hz  113.4dB    9l +  14l  - 1x70mm    711mm
 73.2Hz 116Hz  184Hz  114.9dB    8l +  14l  - 1x70mm    633mm
 79.4Hz 123Hz  190Hz  116.3dB    7l +  14l  - 1x70mm    565mm
 86.1Hz 130Hz  197Hz  117.7dB    6l +  14l  - 1x70mm    503mm
 93.2Hz 138Hz  204Hz  119.1dB    6l +  14l  - 1x70mm    448mm
-------------
CA26RFX(H1305)
            90.0dB           100W      1x100mm
   fu     fb      fo      SplMech  Vb1     Vb2       d         l        C
 18.2Hz  38Hz   79Hz   95.6dB  184l +  30l  * 1x50mm   1353mm
 20.0Hz  40Hz   81Hz   97.2dB  142l +  30l  * 1x50mm   1206mm
 21.9Hz  43Hz   82Hz   98.8dB  113l +  30l  * 1x50mm   1075mm
 24.0Hz  45Hz   85Hz  100.4dB   92l +  30l  * 1x50mm    958mm
 26.2Hz  48Hz   87Hz  101.9dB   76l +  30l  * 1x50mm    854mm
 28.6Hz  51Hz   89Hz  103.4dB   64l +  30l  * 1x50mm    761mm
 31.2Hz  54Hz   92Hz  104.9dB   54l +  30l  * 1x50mm    678mm
 34.0Hz  57Hz   95Hz  106.4dB   46l +  30l  * 1x50mm    605mm
 37.0Hz  60Hz   98Hz  107.9dB   40l +  30l  * 1x50mm    539mm
 40.2Hz  64Hz  101Hz  109.3dB   34l +  30l  * 1x50mm    480mm
 43.6Hz  67Hz  104Hz  110.7dB   30l +  30l  * 1x50mm    428mm
 47.2Hz  71Hz  108Hz  112.1dB   26l +  30l  - 1x70mm    748mm
 51.2Hz  74Hz  112Hz  113.5dB   24l +  30l  - 1x70mm    700mm
 55.3Hz  80Hz  116Hz  114.9dB   20l +  30l  - 1x70mm    594mm
